"OFFER_ID","prob_accept"
62,0.328954815864563
69,0.00429807975888252
115,0.140708088874817
122,0.00837420672178268
161,0.127641305327415
180,0.298951178789139
189,0.264820367097855
194,0.0142986122518778
238,0.0377221554517746
247,0.0829363167285919
259,0.00385912507772446
270,0.512851655483246
274,0.1912522315979
306,0.00113608944229782
353,0.108456432819366
405,0.0320809334516525
421,0.0144291864708066
445,0.00624257838353515
496,0.503712475299835
528,0.0262879990041256
546,0.0800326988101006
560,0.169094413518906
618,0.0348591096699238
621,0.00847140606492758
622,0.0156850200146437
625,0.238245531916618
640,0.466729462146759
651,0.00489405076950788
681,0.094167023897171
716,0.20632341504097
736,0.0620383992791176
764,0.00356660410761833
796,0.00484936404973269
906,0.0840447396039963
919,0.0321203805506229
929,0.0381259396672249
1006,0.0815433114767075
1027,0.0458882749080658
1082,0.134224385023117
1134,0.141667410731316
1146,0.011154611594975
1161,0.190848305821419
1184,0.146710410714149
1195,0.0716642737388611
1197,0.0108417058363557
1229,0.00960701517760754
1241,0.00339036155492067
1255,0.00940630026161671
1292,0.0699953511357307
1326,0.0302107930183411
1371,0.00371287204325199
1488,0.335799962282181
1489,0.00509256543591619
1496,0.010532877407968
1498,0.590785026550293
1501,0.153338521718979
1509,0.0108577348291874
1517,0.0425370261073112
1523,0.00978973973542452
1532,0.116830818355083
1555,0.00420299032703042
1613,0.00379463215358555
1647,0.484670877456665
1675,0.298086583614349
1680,0.0379709899425507
1687,0.352454155683517
1709,0.00590152712538838
1779,0.0313920639455318
1789,0.00596774648874998
1859,0.221289619803429
1906,0.255328267812729
1926,0.110526524484158
1961,0.0328288041055202
1998,0.00604367116466165
2005,0.325211554765701
2006,0.124872207641602
2030,0.0433268658816814
2045,0.061640590429306
2049,0.0031275472138077
2096,0.020203547552228
2103,0.00796654261648655
2113,0.304779380559921
2177,0.0211358536034822
2180,0.00328993378207088
2241,0.076871745288372
2246,0.00534770265221596
2302,0.0072764940559864
2392,0.0259961746633053
2422,0.0198961012065411
2423,0.0416133739054203
2523,0.00725359749048948
2524,0.0243418514728546
2528,0.0141439931467175
2549,0.0421466305851936
2557,0.0244217254221439
2586,0.0209295935928822
2591,0.0183869153261185
2606,0.238259166479111
2620,0.00978577975183725
2642,0.0318730212748051
2676,0.0171587429940701
2687,0.211347430944443
2691,0.0523444898426533
2748,0.1714718490839
2804,0.0481907203793526
2807,0.00381495431065559
2821,0.100968815386295
2835,0.152852445840836
2839,0.00641523953527212
2923,0.0185903441160917
2953,0.015771334990859
2970,0.0213164649903774
3145,0.108660995960236
3166,0.00143673841375858
3180,0.0610403679311275
3200,0.366708427667618
3203,0.824199259281158
3208,0.0287428926676512
3252,0.00455737486481667
3265,0.176794916391373
3321,0.0112637421116233
3353,0.0137565592303872
3370,0.0106908977031708
3423,0.0212657358497381
3449,0.00973057001829147
3469,0.112995736300945
3508,0.0803446993231773
3518,0.0179132260382175
3533,0.0408205315470695
3535,0.034606084227562
3586,0.32418817281723
3612,0.578577101230621
3613,0.00524225970730186
3625,0.00837412383407354
3630,0.0373721569776535
3640,0.359558641910553
3664,0.00367602473124862
3669,0.0196957979351282
3671,0.131238684058189
3672,0.0280245449393988
3679,0.0256811212748289
3688,0.139464646577835
3722,0.116894796490669
3731,0.00718970224261284
3769,0.427506506443024
3774,0.110785976052284
3795,0.109051071107388
3800,0.0251323077827692
3823,0.251245141029358
3833,0.0155190918594599
3840,0.448048412799835
3858,0.191669180989265
3883,0.0063713607378304
3893,0.174864128232002
3913,0.00580637622624636
3936,0.00367475161328912
3954,0.463381141424179
3975,0.00733572570607066
4077,0.00654126657173038
4084,0.105454310774803
4125,0.00701130041852593
4131,0.0066944807767868
4181,0.235369861125946
4208,0.562805473804474
4304,0.0353374630212784
4315,0.496227204799652
4331,0.00252685067243874
4333,0.00624572392553091
4349,0.118880584836006
4391,0.0173761937767267
4393,0.0574093610048294
4411,0.00989210791885853
4460,0.00630215182900429
4467,0.0091794840991497
4470,0.0410509742796421
4496,0.0846841260790825
4509,0.23392741382122
4523,0.167830035090446
4548,0.00197712006047368
4611,0.094865120947361
4633,0.004284483846277
4635,0.0710214748978615
4643,0.125132068991661
4649,0.28093433380127
4650,0.0037369376514107
4688,0.00993890967220068
4724,0.00621063262224197
4771,0.327270209789276
4787,0.377660274505615
4792,0.0215469431132078
4798,0.217604920268059
4839,0.0712016522884369
4885,0.47297078371048
4887,0.480133056640625
4921,0.0488544963300228
4931,0.0509253516793251
4994,0.161388665437698
5000,0.44731342792511
5014,0.0146335018798709
5055,0.171059265732765
5075,0.00441352091729641
5119,0.00590171758085489
5133,0.221054688096046
5145,0.0160985607653856
5152,0.141213625669479
5201,0.00769596779718995
5204,0.166805893182755
5223,0.0145871704444289
5231,0.0106664560735226
5246,0.01697744615376
5280,0.185157120227814
5285,0.286664009094238
5291,0.0133465873077512
5295,0.0215494949370623
5331,0.146240249276161
5340,0.478240817785263
5356,0.503646910190582
5400,0.051542978733778
5450,0.0238024760037661
5454,0.00735434656962752
5456,0.677538156509399
5471,0.0511318668723106
5512,0.501512289047241
5553,0.0176757834851742
5556,0.0491365157067776
5584,0.417183041572571
5627,0.0133702997118235
5691,0.0783162787556648
5698,0.0791109874844551
5699,0.0813457295298576
5708,0.0117571149021387
5710,0.0240904968231916
5714,0.178619399666786
5730,0.504833340644836
5751,0.125501155853271
5766,0.193959251046181
5777,0.0051075853407383
5786,0.697461843490601
5823,0.0115715693682432
5859,0.145228400826454
5916,0.011980053037405
5956,0.0350996814668179
6006,0.174614563584328
6008,0.00426275609061122
6023,0.317937165498734
6026,0.0205704104155302
6033,0.418769210577011
6081,0.0379560850560665
6120,0.0254628341645002
6150,0.00308152218349278
6159,0.0329571142792702
6168,0.00592086976394057
6177,0.00664555607363582
6190,0.233765974640846
6214,0.0109750684350729
6284,0.0121668800711632
6331,0.00506313936784863
6360,0.0146298920735717
6361,0.0133499838411808
6424,0.104020453989506
6446,0.00998834054917097
6471,0.036013051867485
6472,0.00865758676081896
6485,0.00439148163422942
6609,0.00705986656248569
6611,0.0443961173295975
6645,0.172078847885132
6658,0.479272335767746
6681,0.0235545560717583
6682,0.3392234146595
6690,0.268177926540375
6717,0.00883516669273376
6766,0.00875898171216249
6783,0.0110461683943868
6836,0.0546361729502678
6882,0.0608875676989555
6941,0.0181305520236492
6950,0.00926047656685114
6989,0.00332894129678607
6998,0.378789275884628
7022,0.105036601424217
7050,0.363953411579132
7075,0.367079049348831
7110,0.277557283639908
7125,0.103312268853188
7160,0.0251138601452112
7178,0.00988403987139463
7216,0.10254493355751
7217,0.0454129949212074
7271,0.0380731076002121
7285,0.228499248623848
7295,0.00362178008072078
7316,0.0613416060805321
7336,0.321208536624908
7366,0.214403301477432
7387,0.0783189907670021
7394,0.0091824634000659
7445,0.00226224935613573
7454,0.0192490611225367
7456,0.0541268028318882
7480,0.193329453468323
7486,0.0601980313658714
7519,0.0152972005307674
7530,0.0526166372001171
7536,0.00240259827114642
7549,0.137247651815414
7551,0.430362462997437
7577,0.0131745347753167
7607,0.0242307409644127
7687,0.0117099601775408
7701,0.0543984360992908
7745,0.00318049965426326
7762,0.0191817842423916
7779,0.099980317056179
7827,0.0609871782362461
7837,0.0156202651560307
7839,0.118866719305515
7844,0.0168953854590654
7861,0.0120112206786871
7877,0.0874465107917786
7885,0.198646321892738
7923,0.487854987382889
7952,0.0228735078126192
7969,0.0275115184485912
8084,0.616743266582489
8102,0.00820935890078545
8136,0.269245713949203
8153,0.112506732344627
8216,0.172598674893379
8252,0.00667492020875216
8278,0.0591969788074493
8279,0.0222968626767397
8283,0.0362991914153099
8291,0.737056374549866
8299,0.357015430927277
8324,0.754702150821686
8334,0.353526949882507
8344,0.127739772200584
8345,0.005435342900455
8372,0.00685465382412076
8408,0.0651618018746376
8441,0.0158756766468287
8443,0.0936602130532265
8445,0.0249582342803478
8495,0.0096605084836483
8548,0.0100695230066776
8599,0.00715614203363657
8655,0.0655701011419296
8747,0.0749983564019203
8775,0.00540500273928046
8786,0.0468636639416218
8885,0.0307947937399149
8947,0.0100425509735942
8978,0.0116755655035377
9086,0.0909155905246735
9113,0.0199549607932568
9149,0.00721001019701362
9157,0.0763855800032616
9192,0.0422749295830727
9196,0.023243872448802
9289,0.00298435520380735
9406,0.00323296873830259
9477,0.0127754807472229
9492,0.206197679042816
9494,0.071082815527916
9635,0.0125633040443063
9655,0.109614714980125
9687,0.0107302665710449
9700,0.0218540038913488
9703,0.0496932715177536
9713,0.0489617325365543
9734,0.407326936721802
9761,0.620054185390472
9781,0.135124579071999
9802,0.178882151842117
9828,0.11928752809763
9830,0.00297832419164479
9853,0.0036006816662848
9857,0.157376527786255
9863,0.0123912990093231
9879,0.00256171636283398
10081,0.0855396538972855
10119,0.0227461513131857
10174,0.005749327596277
10241,0.576032161712646
10258,0.159281119704247
10280,0.0131407044827938
10281,0.184752479195595
10286,0.107563838362694
10298,0.0187410060316324
10339,0.0419131144881248
10344,0.00749832112342119
10414,0.0537077076733112
10441,0.00927865412086248
10451,0.0311560481786728
10551,0.0893260091543198
10593,0.00439044553786516
10632,0.018990021198988
10641,0.349766194820404
10660,0.241077110171318
10750,0.00547798862680793
10810,0.00225417432375252
10811,0.0143378190696239
10824,0.00329058547504246
10847,0.0643401741981506
10864,0.468240112066269
10925,0.0532282628118992
10966,0.0353062674403191
10991,0.535121858119965
11026,0.285541981458664
11054,0.227485448122025
11086,0.213159576058388
11106,0.122454769909382
11120,0.0791363269090652
11140,0.0842437073588371
11274,0.187609404325485
11279,0.00220890482887626
11288,0.0061092684045434
11337,0.0362152382731438
11362,0.00259384862147272
11370,0.0218841601163149
11373,0.0300984177738428
11387,0.0303225759416819
11390,0.0240123681724072
11443,0.00400215946137905
11447,0.0887145102024078
11455,0.115898102521896
11473,0.0870846211910248
11513,0.239676490426064
11533,0.00900681596249342
11592,0.00200213538482785
11668,0.00320076383650303
11686,0.0347161255776882
11707,0.00632103718817234
11723,0.00551329087466002
11770,0.0129931578412652
11777,0.0338030979037285
11827,0.00326074450276792
11892,0.080661840736866
11990,0.225693508982658
12006,0.19216588139534
12033,0.432095050811768
12053,0.096110500395298
12104,0.068465992808342
12112,0.382829666137695
12132,0.010275898501277
12154,0.254718601703644
12164,0.0120655512437224
12192,0.576372146606445
12193,0.0376360937952995
12194,0.0772072672843933
12229,0.0582229234278202
12236,0.0976762473583221
12273,0.0130501696839929
12302,0.189481273293495
12375,0.0186203848570585
12474,0.0584117136895657
12522,0.012091064825654
12623,0.00664087384939194
12629,0.12963330745697
12698,0.407755702733994
12729,0.0735405832529068
12739,0.0170183908194304
12749,0.615194618701935
12772,0.02059131488204
12829,0.0220906920731068
12866,0.607713997364044
12904,0.199604481458664
12914,0.0114562558010221
12936,0.0126608954742551
12941,0.162567421793938
12952,0.0132954642176628
12959,0.0114809777587652
13103,0.00379742193035781
13134,0.0573576465249062
13200,0.0432363636791706
13238,0.0114649478346109
13279,0.0536917522549629
13298,0.00701995054259896
13319,0.0273264814168215
13320,0.0426895171403885
13328,0.120789602398872
13329,0.255462437868118
13331,0.0180623233318329
13347,0.0253237895667553
13370,0.0695387944579124
13371,0.00290485331788659
13388,0.118814960122108
13441,0.0708895325660706
13469,0.0467577204108238
13496,0.378448784351349
13634,0.0152790602296591
13695,0.0066711395047605
13707,0.012143874540925
13717,0.0618369728326797
13762,0.0283175315707922
13774,0.297464430332184
13818,0.0206569097936153
13848,0.0110957743600011
13851,0.00152608507778496
13865,0.0111635727807879
13909,0.0528036579489708
13945,0.0444089435040951
13976,0.00666352873668075
13983,0.00402695871889591
14000,0.362332612276077
14028,0.0154733704403043
14047,0.0167410299181938
14105,0.296550691127777
14123,0.00666383467614651
14141,0.0141584491357207
14161,0.189590454101562
14213,0.00220294739119709
14227,0.160814747214317
14229,0.00180538732092828
14246,0.00433888472616673
14291,0.0111885080114007
14316,0.0492506176233292
14357,0.241394951939583
14401,0.0251732300966978
14447,0.0367886126041412
14474,0.0257564913481474
14509,0.21257010102272
14518,0.0728640705347061
14528,0.356077015399933
14529,0.0144273610785604
14554,0.0083801681175828
14562,0.00150147383101285
14605,0.0263683944940567
14609,0.0131212649866939
14681,0.1116828545928
14701,0.00592689262703061
14735,0.0404629856348038
14747,0.0969447940587997
14760,0.349062889814377
14768,0.0307362824678421
14776,0.532363176345825
14873,0.070868119597435
14913,0.355939984321594
14931,0.0185182690620422
15017,0.0215549655258656
15040,0.00352705479599535
15051,0.456759124994278
15072,0.697325170040131
15180,0.260214656591415
15200,0.00421441113576293
15203,0.00745686236768961
15239,0.0185821931809187
15279,0.270060896873474
15281,0.0288042277097702
15299,0.223276853561401
15336,0.0471788719296455
15342,0.0183870065957308
15343,0.388644397258759
15347,0.00997884012758732
15402,0.169208526611328
15403,0.0427961386740208
15405,0.920705616474152
15478,0.0493696071207523
15495,0.344429343938828
15548,0.0707316398620605
15558,0.00964552909135818
15561,0.202337428927422
15651,0.0212889369577169
15662,0.0038774935528636
15687,0.142422914505005
15731,0.0241977795958519
15752,0.291114240884781
15776,0.0125785628333688
15833,0.00790613610297441
15864,0.337146282196045
15885,0.444237262010574
15887,0.00156751624308527
15911,0.038479994982481
15938,0.00661947717890143
15978,0.00957482494413853
16056,0.00486969761550426
16065,0.00447835633531213
16101,0.0321081504225731
16114,0.363303929567337
16159,0.00529197603464127
16169,0.00528478948399425
16201,0.00219629658386111
16204,0.424392610788345
16229,0.0190265439450741
16251,0.190466448664665
16262,0.0224352590739727
16287,0.167299672961235
16307,0.055127240717411
16374,0.194097936153412
16382,0.0463770031929016
16385,0.0124418353661895
16386,0.58465039730072
16390,0.167173966765404
16391,0.0757183209061623
16464,0.0275188162922859
16496,0.65118020772934
16524,0.150573715567589
16547,0.0342884287238121
16613,0.0117645133286715
16638,0.23647803068161
16687,0.00255555007606745
16751,0.0104848453775048
16758,0.00378891732543707
16782,0.0065097133629024
16805,0.0431531220674515
16835,0.436846375465393
16838,0.00485910940915346
16841,0.554553806781769
16848,0.0422512739896774
16862,0.0793999657034874
16864,0.155265644192696
16866,0.0129790445789695
16919,0.116860844194889
16950,0.104934871196747
17051,0.00588534120470285
17061,0.252938836812973
17109,0.00493724038824439
17111,0.00579411257058382
17117,0.0428244434297085
17127,0.00205363216809928
17138,0.288465082645416
17149,0.221543818712234
17167,0.0916233062744141
17179,0.0258081369102001
17188,0.0273515693843365
17208,0.00998417846858501
17280,0.0170880798250437
17382,0.0443232767283916
17387,0.00487390719354153
17394,0.191712275147438
17411,0.282425045967102
17415,0.348561495542526
17457,0.0146227106451988
17490,0.00402458757162094
17556,0.0131351463496685
17579,0.0345429703593254
17583,0.057562917470932
17588,0.0180759653449059
17590,0.591910600662231
17602,0.0083768405020237
17605,0.216985836625099
17620,0.055321641266346
17627,0.584630489349365
17674,0.33476135134697
17687,0.0296701267361641
17776,0.00380087038502097
17797,0.0173380095511675
17867,0.00817412417382002
17926,0.213155269622803
17945,0.00398238515481353
17951,0.110036060214043
17957,0.0133373029530048
17962,0.346757918596268
17967,0.0146905686706305
17968,0.00696782302111387
18066,0.192492634057999
18083,0.0061840545386076
18107,0.319560766220093
18154,0.263294279575348
18231,0.268237501382828
18264,0.304576396942139
18348,0.0364043824374676
18350,0.0111614521592855
18393,0.00600995356217027
18403,0.00521461199969053
18480,0.0461068376898766
18499,0.130353972315788
18536,0.00496166152879596
18552,0.00632913783192635
18591,0.0108861988410354
18598,0.0753126069903374
18621,0.299474835395813
18645,0.00320668425410986
18651,0.150000646710396
18659,0.0141390208154917
18668,0.0139204924926162
18669,0.0308889765292406
18673,0.0175340846180916
18685,0.00571582233533263
18690,0.0170841794461012
18691,0.00315232179127634
18693,0.236911207437515
18717,0.245356693863869
18743,0.0395362339913845
18752,0.0351477302610874
18804,0.0943812727928162
18870,0.0860219374299049
18896,0.0247873961925507
18916,0.00921061914414167
18928,0.00715714180842042
18970,0.676642537117004
19005,0.0255156140774488
19068,0.00228717969730496
19078,0.340954929590225
19172,0.034611850976944
19186,0.341610044240952
19211,0.0901712998747826
19301,0.0103518627583981
19329,0.0425099469721317
19350,0.268927603960037
19358,0.00107041909359396
19404,0.440890938043594
19417,0.00724498042836785
19430,0.0133273731917143
19446,0.016320526599884
19460,0.692611932754517
19464,0.118639715015888
19496,0.0135559309273958
19508,0.023117545992136
19527,0.038758147507906
19528,0.14352710545063
19558,0.00441769044846296
19642,0.659840941429138
19647,0.04233643040061
19693,0.0179784130305052
19825,0.562372326850891
19830,0.0482660382986069
19882,0.0242479387670755
19885,0.50041264295578
19893,0.00746145192533731
19917,0.00905369408428669
19921,0.0838267356157303
19978,0.0339112319052219
19980,0.205086559057236
20001,0.0297476444393396
20022,0.0434518232941628
20103,0.195041164755821
20125,0.186339884996414
20131,0.0708232447504997
20178,0.00505560217425227
20198,0.064390242099762
20207,0.0182681139558554
20230,0.0248947460204363
20262,0.0294385422021151
20281,0.157369911670685
20350,0.015794713050127
20379,0.11330322176218
20408,0.0145854707807302
20419,0.0130932619795203
20439,0.246232807636261
20464,0.500218391418457
20482,0.0096049290150404
20491,0.00978696253150702
20500,0.227757811546326
20517,0.006568918004632
20534,0.256427794694901
20581,0.267709851264954
20589,0.139227688312531
20615,0.350193172693253
20652,0.155935943126678
20666,0.154928654432297
20684,0.00245946575887501
20690,0.0134713482111692
20699,0.0109101003035903
20730,0.144185826182365
20741,0.0029541589319706
20755,0.183747410774231
20759,0.00532649271190166
20771,0.0201888475567102
20795,0.217615783214569
20810,0.349853277206421
20813,0.00504996161907911
20827,0.428225457668304
20859,0.0101097375154495
20860,0.06529451161623
20884,0.256957024335861
20924,0.204507917165756
20939,0.157257795333862
20944,0.296401351690292
20979,0.0733762606978416
20992,0.597311913967133
20995,0.249532714486122
21016,0.0220180284231901
21033,0.00340838963165879
21056,0.00297469319775701
21092,0.0199620556086302
21119,0.152796119451523
21143,0.0612685903906822
21160,0.734224915504456
21163,0.00211613439023495
21165,0.00628627929836512
21229,0.0134097011759877
21251,0.0286260321736336
21272,0.11360489577055
21278,0.00273784273304045
21282,0.0151042249053717
21336,0.0286191999912262
21357,0.474321663379669
21409,0.00584012130275369
21438,0.51977550983429
21439,0.0987528115510941
21468,0.0713341534137726
21541,0.00585682829841971
21572,0.0372723080217838
21573,0.0107673006132245
21581,0.03919692710042
21614,0.0929673984646797
21643,0.0329014994204044
21669,0.148413777351379
21678,0.0274953451007605
21695,0.182421967387199
21711,0.0561534054577351
21753,0.0330808125436306
21788,0.0101657323539257
21792,0.00343019049614668
21807,0.0414085425436497
21845,0.185177490115166
21868,0.0164782572537661
21870,0.110625550150871
21908,0.00464072497561574
21943,0.217515617609024
21957,0.10907256603241
21984,0.149905547499657
21988,0.0130435517057776
22012,0.032802265137434
22033,0.0443493090569973
22058,0.432790100574493
22094,0.165962085127831
22114,0.133821412920952
22268,0.0161123219877481
22288,0.0161172952502966
22295,0.102167770266533
22307,0.100240767002106
22310,0.0489073470234871
22315,0.0750686973333359
22319,0.00873153936117887
22361,0.0424181073904037
22371,0.0588820092380047
22379,0.0662496834993362
22387,0.244021072983742
22412,0.00312820146791637
22457,0.02022959664464
22503,0.00196633394807577
22518,0.0299312993884087
22519,0.207085341215134
22544,0.565462648868561
22611,0.11816219240427
22672,0.421013861894608
22747,0.00500098150223494
22748,0.312399655580521
22766,0.158244237303734
22791,0.484581470489502
22805,0.156551375985146
22812,0.211572766304016
22861,0.0342974066734314
22864,0.125486254692078
22898,0.0742261633276939
22899,0.00212015165016055
22910,0.0578656159341335
22924,0.0646479427814484
22930,0.224565535783768
22994,0.116985902190208
23119,0.0411717742681503
23139,0.129114791750908
23158,0.00991133041679859
23246,0.00666100392118096
23248,0.017754377797246
23254,0.0230369903147221
23304,0.249073341488838
23310,0.0676108971238136
23311,0.00478797033429146
23336,0.0291562713682652
23342,0.00791481044143438
23418,0.106907933950424
23433,0.00643408996984363
23541,0.00797439180314541
23547,0.0178141556680202
23648,0.672410905361176
23700,0.00143397587817162
23737,0.0062856562435627
23763,0.498792707920074
23784,0.00608762074261904
23829,0.507811665534973
23971,0.0910584405064583
23974,0.0124589838087559
23980,0.577119648456573
24002,0.00773781538009644
24214,0.114263944327831
24223,0.0120325488969684
24257,0.0601431429386139
24282,0.00685796560719609
24317,0.00800692103803158
24322,0.013796272687614
24336,0.0733925923705101
24346,0.01288235001266
24401,0.044277623295784
24409,0.133254617452621
24414,0.0615517981350422
24427,0.026672936975956
24437,0.0154288318008184
24446,0.0120267635211349
24461,0.0331653095781803
24473,0.0126254251226783
24499,0.402389377355576
24504,0.00478097284212708
24519,0.00977867562323809
24532,0.0807315409183502
24533,0.769232332706451
24547,0.00500364461913705
24566,0.00503816409036517
24595,0.00197680876590312
24614,0.00681160809472203
24643,0.371121257543564
24694,0.0351282767951488
24735,0.0129629652947187
24737,0.0540735423564911
24752,0.0559156388044357
24856,0.100693948566914
24870,0.00733151892200112
24879,0.324417680501938
24887,0.00595161318778992
24941,0.00738163245841861
24970,0.00876588188111782
24976,0.00891139637678862
25041,0.285913854837418
25056,0.102644354104996
25087,0.00648922892287374
25109,0.577736079692841
25145,0.0778309628367424
25188,0.048307541757822
25211,0.151433005928993
25220,0.017671924084425
25269,0.003988535143435
25337,0.0549797266721725
25357,0.0057738870382309
25403,0.024626238271594
25413,0.0668451711535454
25435,0.624815762042999
25472,0.236286461353302
25500,0.0298700258135796
25516,0.0124263064935803
25587,0.348227649927139
25694,0.0122794676572084
25705,0.00228735920973122
25727,0.00859476439654827
25743,0.0918496325612068
25768,0.158421739935875
25783,0.00874362792819738
25834,0.290761172771454
25850,0.135999485850334
25854,0.27011913061142
25901,0.0258849132806063
25910,0.00711934501305223
25911,0.00632001599296927
25937,0.0100886253640056
25950,0.134058192372322
25992,0.0265482272952795
26007,0.0490620136260986
26028,0.0764676854014397
26041,0.00589114706963301
26055,0.671503901481628
26077,0.155246958136559
26122,0.00881290435791016
26165,0.476947724819183
26194,0.00994177721440792
26222,0.235115945339203
26299,0.0602050796151161
26379,0.0557306222617626
26387,0.254890769720078
26396,0.198461890220642
26411,0.101305648684502
26414,0.278212428092957
26457,0.399995803833008
26486,0.178150326013565
26532,0.00377241242676973
26539,0.247244194149971
26626,0.126282498240471
26760,0.00448397640138865
26773,0.0048369555734098
26775,0.00775094423443079
26831,0.0428885892033577
26835,0.00686989771202207
26859,0.0202311389148235
26896,0.0304332170635462
26937,0.0381743609905243
26975,0.0285784304141998
26976,0.26913446187973
26993,0.23356194794178
27002,0.00324563961476088
27022,0.0088275196030736
27031,0.131213143467903
27044,0.0902771949768066
27089,0.00540822092443705
27106,0.454816281795502
27133,0.158954828977585
27180,0.00477145984768867
27184,0.0107122575864196
27199,0.0557113289833069
27258,0.12972055375576
27304,0.207206979393959
27307,0.01137431897223
27310,0.0396141298115253
27323,0.0377881303429604
27338,0.494570195674896
27343,0.0792112275958061
27356,0.0134133109822869
27403,0.00688035227358341
27421,0.10875590890646
27494,0.0793002545833588
27514,0.00844787154346704
27568,0.0522089675068855
27581,0.038851797580719
27591,0.0360542088747025
27616,0.00599719677120447
27633,0.025353942066431
27676,0.0200700126588345
27678,0.00219443649984896
27731,0.0161659494042397
27741,0.00777794886380434
27744,0.0551692135632038
27748,0.0162426121532917
27854,0.00139080756343901
27864,0.00542000401765108
27906,0.021017225459218
27908,0.0608210898935795
27931,0.0234306789934635
27933,0.0606321059167385
27934,0.026864055544138
27960,0.012566102668643
28002,0.166926056146622
28054,0.340058624744415
28063,0.00341581110842526
28066,0.170790612697601
28077,0.013128824532032
28078,0.380160987377167
28083,0.135632559657097
28084,0.114199467003345
28100,0.0078763086348772
28104,0.0160405673086643
28139,0.144137918949127
28147,0.057502169162035
28175,0.0849941074848175
28190,0.0063444715924561
28198,0.0197092536836863
28199,0.0145279718562961
28228,0.0325841903686523
28229,0.0298571828752756
28320,0.0185215454548597
28353,0.0283218678086996
28381,0.508894741535187
28388,0.017530208453536
28407,0.00747439870610833
28414,0.0125273242592812
28419,0.0362216047942638
28425,0.00410230504348874
28452,0.0112841362133622
28457,0.0814255326986313
28462,0.262380689382553
28488,0.00251429132185876
28585,0.125567033886909
28593,0.137959986925125
28731,0.118566788733006
28767,0.000516539323143661
28777,0.668807208538055
28803,0.000746569479815662
28834,0.405470877885818
28885,0.00186185305938125
28906,0.00770252477377653
28975,0.00768631277605891
28982,0.223807409405708
28996,0.00278679979965091
29033,0.0037418813444674
29096,0.0464886054396629
29121,0.401342004537582
29164,0.196412980556488
29176,0.00175791315268725
29285,0.0192242711782455
29286,0.128019109368324
29300,0.401986747980118
29341,0.016347786411643
29356,0.284367293119431
29410,0.0217800382524729
29436,0.0228315331041813
29456,0.0391781851649284
29468,0.162429571151733
29486,0.0167678240686655
29499,0.00428601168096066
29507,0.0546636879444122
29517,0.0156408809125423
29518,0.0328619889914989
29603,0.0827436968684196
29608,0.00914763659238815
29643,0.0469572469592094
29658,0.0490042455494404
29670,0.0662615299224854
29712,0.0441620834171772
29775,0.438329041004181
29793,0.468639612197876
29866,0.466827541589737
29867,0.00340375560335815
29879,0.0348715707659721
29881,0.00828479789197445
29914,0.170495986938477
29928,0.0535957626998425
29934,0.00262042018584907
29964,0.00512467930093408
29989,0.0129848858341575
30076,0.0114315012469888
30086,0.00414075423032045
30087,0.048460204154253
30097,0.526598274707794
30127,0.0301034078001976
